Resume,Rank,Recommended Job,Match Count,Match Percentage,Matched Skills,Missing Skills
candidate_0326.pdf,4,Cloud Architect,1,20.0,AWS,"Azure, GCP, Kubernetes, Cloud Computing"
candidate_0326.pdf,5,Data Engineer,1,16.67,Spark,"Python, SQL, Hadoop, ETL, Airflow"
candidate_0327.pdf,1,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0327.pdf,2,Data Engineer,3,50.0,"Python, SQL, Hadoop","Spark, ETL, Airflow"
candidate_0327.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0327.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0327.pdf,5,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0328.pdf,1,Software Engineer,3,42.86,"Python, OOP, Git","Java, C++, DSA, System Design"
candidate_0328.pdf,2,Frontend Developer,2,40.0,"HTML, Git","CSS, JavaScript, React"
candidate_0328.pdf,3,Senior Data Analyst,2,33.33,"Python, Power BI","SQL, Tableau, Statistics, Business Analytics"
candidate_0328.pdf,4,ML Engineer,2,33.33,"Python, Git","Machine Learning, TensorFlow, PyTorch, Docker"
candidate_0328.pdf,5,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0329.pdf,1,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0329.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0329.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0329.pdf,4,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0329.pdf,5,Data Analyst,2,28.57,"Excel, Power BI","Python, SQL, Tableau, Pandas, Statistics"
candidate_0330.pdf,1,Data Analyst,4,57.14,"Python, Excel, Power BI, Pandas","SQL, Tableau, Statistics"
candidate_0330.pdf,2,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0330.pdf,3,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0330.pdf,4,Software Engineer,3,42.86,"Python, Java, OOP","C++, DSA, Git, System Design"
candidate_0330.pdf,5,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0331.pdf,1,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0331.pdf,2,Data Analyst,3,42.86,"SQL, Excel, Pandas","Python, Power BI, Tableau, Statistics"
candidate_0331.pdf,3,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0331.pdf,4,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0331.pdf,5,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0332.pdf,1,Software Engineer,3,42.86,"C++, OOP, Git","Python, Java, DSA, System Design"
candidate_0332.pdf,2,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0332.pdf,3,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0332.pdf,4,Business Analyst,1,20.0,Power BI,"Excel, SQL, Tableau, Business Analytics"
candidate_0332.pdf,5,Big Data Engineer,1,20.0,Hadoop,"Spark, Kafka, Scala, Big Data"
candidate_0333.pdf,1,Software Engineer,3,42.86,"Python, Java, OOP","C++, DSA, Git, System Design"
candidate_0333.pdf,2,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0333.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0333.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0333.pdf,5,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0334.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0334.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0334.pdf,3,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0334.pdf,4,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0334.pdf,5,Data Analyst,3,42.86,"SQL, Power BI, Tableau","Python, Excel, Pandas, Statistics"
candidate_0335.pdf,1,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0335.pdf,2,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0335.pdf,3,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0335.pdf,4,Full Stack Developer,2,33.33,"HTML, CSS","JavaScript, React, Node.js, MongoDB"
candidate_0335.pdf,5,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0336.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0336.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0336.pdf,3,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0336.pdf,4,Data Analyst,3,42.86,"SQL, Power BI, Tableau","Python, Excel, Pandas, Statistics"
candidate_0336.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0337.pdf,1,Data Scientist,3,50.0,"Python, NumPy, Machine Learning","Pandas, Statistics, Scikit-Learn"
candidate_0337.pdf,2,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0337.pdf,3,Senior Data Analyst,2,33.33,"Python, Power BI","SQL, Tableau, Statistics, Business Analytics"
candidate_0337.pdf,4,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0337.pdf,5,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0338.pdf,1,Data Analyst,3,42.86,"Python, Tableau, Pandas","SQL, Excel, Power BI, Statistics"
candidate_0338.pdf,2,Senior Data Analyst,2,33.33,"Python, Tableau","SQL, Power BI, Statistics, Business Analytics"
candidate_0338.pdf,3,Data Scientist,2,33.33,"Python, Pandas","NumPy, Machine Learning, Statistics, Scikit-Learn"
candidate_0338.pdf,4,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0338.pdf,5,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0339.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0339.pdf,2,Business Analyst,2,40.0,"SQL, Power BI","Excel, Tableau, Business Analytics"
candidate_0339.pdf,3,Senior Data Analyst,2,33.33,"SQL, Power BI","Python, Tableau, Statistics, Business Analytics"
candidate_0339.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0339.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0340.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0340.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0340.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0340.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0340.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0341.pdf,1,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0341.pdf,2,Data Analyst,3,42.86,"SQL, Excel, Pandas","Python, Power BI, Tableau, Statistics"
candidate_0341.pdf,3,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0341.pdf,4,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0341.pdf,5,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0342.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0342.pdf,2,Business Analyst,3,60.0,"Excel, SQL, Power BI","Tableau, Business Analytics"
candidate_0342.pdf,3,Data Analyst,4,57.14,"Python, SQL, Excel, Power BI","Tableau, Pandas, Statistics"
candidate_0342.pdf,4,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0342.pdf,5,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0343.pdf,1,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0343.pdf,2,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0343.pdf,3,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0343.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0343.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0344.pdf,1,Data Scientist,2,33.33,"Python, NumPy","Pandas, Machine Learning, Statistics, Scikit-Learn"
candidate_0344.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0344.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0344.pdf,4,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0344.pdf,5,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0345.pdf,1,Data Engineer,2,33.33,"SQL, Hadoop","Python, Spark, ETL, Airflow"
candidate_0345.pdf,2,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0345.pdf,3,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0345.pdf,4,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0345.pdf,5,BI Developer,1,33.33,SQL,"Power BI, Data Visualization"
candidate_0346.pdf,1,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0346.pdf,2,Cloud Engineer,2,40.0,"AWS, Docker","Azure, GCP, Linux"
candidate_0346.pdf,3,ML Engineer,2,33.33,"Docker, Git","Python, Machine Learning, TensorFlow, PyTorch"
candidate_0346.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0346.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0347.pdf,1,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0347.pdf,2,Software Engineer,3,42.86,"Java, OOP, Git","Python, C++, DSA, System Design"
candidate_0347.pdf,3,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0347.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0347.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0348.pdf,1,Senior Data Analyst,3,50.0,"Python, SQL, Tableau","Power BI, Statistics, Business Analytics"
candidate_0348.pdf,2,Data Engineer,3,50.0,"Python, SQL, Spark","Hadoop, ETL, Airflow"
candidate_0348.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0348.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0348.pdf,5,Data Analyst,3,42.86,"Python, SQL, Tableau","Excel, Power BI, Pandas, Statistics"
candidate_0349.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0349.pdf,2,Data Analyst,4,57.14,"Python, SQL, Power BI, Pandas","Excel, Tableau, Statistics"
candidate_0349.pdf,3,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0349.pdf,4,Data Engineer,3,50.0,"Python, SQL, Hadoop","Spark, ETL, Airflow"
candidate_0349.pdf,5,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0350.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0350.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0350.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0350.pdf,4,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0350.pdf,5,Platform Engineer,1,25.0,Linux,"Kubernetes, Docker, CI/CD"
candidate_0351.pdf,1,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0351.pdf,2,Data Engineer,2,33.33,"Spark, Hadoop","Python, SQL, ETL, Airflow"
candidate_0351.pdf,3,Business Analyst,1,20.0,Tableau,"Excel, SQL, Power BI, Business Analytics"
candidate_0351.pdf,4,Senior Data Scientist,1,20.0,Machine Learning,"Python, Deep Learning, Statistics, MLOps"
candidate_0351.pdf,5,Senior Data Analyst,1,16.67,Tableau,"Python, SQL, Power BI, Statistics, Business Analytics"
candidate_0352.pdf,1,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0352.pdf,2,Data Engineer,2,33.33,"Spark, Hadoop","Python, SQL, ETL, Airflow"
candidate_0352.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0352.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0352.pdf,5,Software Engineer,2,28.57,"Java, OOP","Python, C++, DSA, Git, System Design"
candidate_0353.pdf,1,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0353.pdf,2,Data Analyst,3,42.86,"Python, Excel, Tableau","SQL, Power BI, Pandas, Statistics"
candidate_0353.pdf,3,Software Engineer,3,42.86,"Python, OOP, Git","Java, C++, DSA, System Design"
candidate_0353.pdf,4,Business Analyst,2,40.0,"Excel, Tableau","SQL, Power BI, Business Analytics"
candidate_0353.pdf,5,Frontend Developer,2,40.0,"HTML, Git","CSS, JavaScript, React"
candidate_0354.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0354.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0354.pdf,3,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0354.pdf,4,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0354.pdf,5,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0355.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0355.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0355.pdf,3,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0355.pdf,4,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0355.pdf,5,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0356.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0356.pdf,2,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0356.pdf,3,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0356.pdf,4,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0356.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0357.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0357.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0357.pdf,3,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0357.pdf,4,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0357.pdf,5,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0358.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0358.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0358.pdf,3,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0358.pdf,4,Backend Developer,2,40.0,"Python, SQL","Django, FastAPI, REST API"
candidate_0358.pdf,5,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0359.pdf,1,Data Scientist,3,50.0,"Python, Pandas, NumPy","Machine Learning, Statistics, Scikit-Learn"
candidate_0359.pdf,2,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0359.pdf,3,Software Engineer,3,42.86,"Python, OOP, Git","Java, C++, DSA, System Design"
candidate_0359.pdf,4,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0359.pdf,5,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0360.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0360.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0360.pdf,3,Data Analyst,4,57.14,"SQL, Power BI, Tableau, Pandas","Python, Excel, Statistics"
candidate_0360.pdf,4,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0360.pdf,5,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0361.pdf,1,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0361.pdf,2,Data Analyst,3,42.86,"SQL, Excel, Pandas","Python, Power BI, Tableau, Statistics"
candidate_0361.pdf,3,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0361.pdf,4,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0361.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0362.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0362.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0362.pdf,3,ML Engineer,2,33.33,"Machine Learning, Docker","Python, TensorFlow, PyTorch, Git"
candidate_0362.pdf,4,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0362.pdf,5,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0363.pdf,1,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0363.pdf,2,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0363.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0363.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0363.pdf,5,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0364.pdf,1,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0364.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0364.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0364.pdf,4,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0364.pdf,5,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0365.pdf,1,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0365.pdf,2,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0365.pdf,3,Frontend Developer,1,20.0,HTML,"CSS, JavaScript, React, Git"
candidate_0365.pdf,4,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0365.pdf,5,Cloud Architect,1,20.0,AWS,"Azure, GCP, Kubernetes, Cloud Computing"
candidate_0366.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0366.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0366.pdf,3,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0366.pdf,4,Backend Developer,2,40.0,"Python, SQL","Django, FastAPI, REST API"
candidate_0366.pdf,5,Senior Data Analyst,2,33.33,"Python, SQL","Power BI, Tableau, Statistics, Business Analytics"
candidate_0367.pdf,1,Frontend Developer,3,60.0,"HTML, JavaScript, Git","CSS, React"
candidate_0367.pdf,2,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0367.pdf,3,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0367.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0367.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0368.pdf,1,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0368.pdf,2,Full Stack Developer,2,33.33,"HTML, CSS","JavaScript, React, Node.js, MongoDB"
candidate_0368.pdf,3,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0368.pdf,4,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0368.pdf,5,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0369.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0369.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0369.pdf,3,Data Analyst,4,57.14,"SQL, Power BI, Tableau, Pandas","Python, Excel, Statistics"
candidate_0369.pdf,4,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0369.pdf,5,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
